# Time, Target (V), Target (I), Prediction (V), Prediction (I)
1.161865683052625187e+01,9.550561797752809001e-01,7.777777777777776791e-01,9.637808203697204590e-01,7.761693000793457031e-01
1.504299282293912832e+01,8.764044943820226141e-01,5.740740740740739589e-01,8.654587268829345703e-01,5.893669724464416504e-01
7.801621756414653497e+00,8.876404494382023058e-01,6.481481481481481399e-01,8.766607046127319336e-01,6.762639284133911133e-01
5.618214862169747192e+00,7.977528089887641061e-01,7.037037037037036091e-01,7.911008596420288086e-01,6.733785867691040039e-01
7.890633548266363206e+00,8.651685393258428114e-01,6.481481481481481399e-01,8.658253550529479980e-01,6.542703509330749512e-01
3.131120678077827346e+00,5.168539325842697041e-01,6.666666666666666297e-01,5.101487636566162109e-01,6.970687508583068848e-01
5.764822519337270634e+00,7.752808988764045006e-01,6.481481481481481399e-01,7.762859463691711426e-01,6.337763071060180664e-01
1.330464488795277411e+01,8.988764044943821085e-01,6.481481481481481399e-01,9.036776423454284668e-01,6.863107085227966309e-01
6.984807666481307464e+00,8.539325842696630087e-01,7.037037037037036091e-01,8.509284257888793945e-01,7.252140045166015625e-01
2.764601535159018297e+00,2.921348314606742047e-01,6.296296296296296502e-01,2.916943728923797607e-01,5.222736597061157227e-01
1.321039710834508085e+01,9.101123595505619113e-01,6.481481481481481399e-01,8.896678686141967773e-01,6.605283617973327637e-01
1.381253570028312438e+01,9.887640449438203083e-01,7.777777777777776791e-01,9.786749482154846191e-01,7.861014008522033691e-01
1.521578041888656685e+01,8.876404494382023058e-01,6.296296296296296502e-01,8.745473623275756836e-01,6.230059266090393066e-01
3.183480555637657083e+00,5.280898876404493958e-01,7.037037037037036091e-01,5.245156288146972656e-01,7.002277970314025879e-01
2.769837522915001404e+00,3.033707865168539519e-01,5.185185185185184897e-01,2.969064116477966309e-01,5.282255411148071289e-01
6.147049625524028116e+00,7.303370786516855118e-01,5.740740740740739589e-01,7.410102486610412598e-01,5.619699358940124512e-01
3.597123588360313651e+00,5.730337078651686067e-01,6.296296296296296502e-01,5.669300556182861328e-01,6.320939064025878906e-01
7.335618846132167192e+00,8.988764044943821085e-01,7.962962962962960578e-01,8.936935067176818848e-01,7.536121010780334473e-01
1.176526448769377531e+01,9.775280898876405056e-01,7.407407407407405886e-01,9.694574475288391113e-01,7.709851264953613281e-01
3.686135380212023804e+00,5.617977528089888040e-01,6.111111111111110494e-01,5.660764575004577637e-01,6.087698936462402344e-01
9.005898940290741450e+00,8.651685393258428114e-01,7.037037037037036091e-01,8.758090734481811523e-01,6.881394386291503906e-01
8.293804605477054892e+00,7.977528089887641061e-01,5.925925925925925597e-01,8.196053504943847656e-01,5.804762244224548340e-01
7.304202919596269439e+00,8.988764044943821085e-01,7.592592592592591894e-01,8.915614485740661621e-01,7.539561986923217773e-01
1.517389251683870199e+01,8.764044943820226141e-01,5.925925925925925597e-01,8.705816268920898438e-01,6.116757988929748535e-01
7.717845952318925562e+00,8.764044943820226141e-01,6.481481481481481399e-01,8.855930566787719727e-01,6.969144940376281738e-01
3.235840433197487265e+00,5.393258426966291985e-01,6.851851851851850084e-01,5.364995598793029785e-01,7.004002928733825684e-01
6.518804756198822048e+00,7.528089887640450062e-01,5.925925925925925597e-01,7.611901760101318359e-01,6.019172668457031250e-01
6.319837221471467537e+00,7.415730337078652035e-01,5.370370370370369795e-01,7.416118979454040527e-01,5.670189261436462402e-01
1.555611962302545948e+01,9.213483146067416030e-01,7.037037037037036091e-01,9.216078519821166992e-01,7.079163193702697754e-01
1.059763921810956866e+01,8.651685393258428114e-01,6.111111111111110494e-01,8.486599326133728027e-01,5.860641002655029297e-01
4.068362486398782174e+00,5.730337078651686067e-01,5.740740740740739589e-01,5.830116271972656250e-01,5.827895998954772949e-01
